Gene_ID	human_gene_ID	TaxID	gene_symbol	human_gene_symbol	unique_human_gene_ID	unique_human_gene_symbol	HGNC_ID	unique_HGNC_ID
79891	79891	9606	ZNF671	ZNF671	79891	ZNF671	HGNC:26279	HGNC:26279
10787	10787	9606	NCKAP1	NCKAP1	10787	NCKAP1	HGNC:7666	HGNC:7666
9361	9361	9606	LONP1	LONP1	9361	LONP1	HGNC:9479	HGNC:9479
55893	55893	9606	ZNF395	ZNF395	55893	ZNF395	HGNC:18737	HGNC:18737
7776	7776	9606	ZNF236	ZNF236	7776	ZNF236	HGNC:13028	HGNC:13028
7314	7314	9606	UBB	UBB	7314	UBB	HGNC:12463	HGNC:12463
574511	574511	9606	MIR506	MIR506	574511	MIR506	HGNC:32143	HGNC:32143
1603	1603	9606	DAD1	DAD1	1603	DAD1	HGNC:2664	HGNC:2664
1950	1950	9606	EGF	EGF	1950	EGF	HGNC:3229	HGNC:3229
23216	23216	9606	TBC1D1	TBC1D1	23216	TBC1D1	HGNC:11578	HGNC:11578
1534	1534	9606	CYB561	CYB561	1534	CYB561	HGNC:2571	HGNC:2571
26767	26767	9606	RNU105B	RNU105B	26767	RNU105B	HGNC:10103	HGNC:10103
22977	22977	9606	AKR7A3	AKR7A3	22977	AKR7A3	HGNC:390	HGNC:390
4868	4868	9606	NPHS1	NPHS1	4868	NPHS1	HGNC:7908	HGNC:7908
4661	4661	9606	MYT1	MYT1	4661	MYT1	HGNC:7622	HGNC:7622
27152	27152	9606	INTU	INTU	27152	INTU	HGNC:29239	HGNC:29239
25930	25930	9606	PTPN23	PTPN23	25930	PTPN23	HGNC:14406	HGNC:14406
140890	140890	9606	SREK1	SREK1	140890	SREK1	HGNC:17882	HGNC:17882
693130	693130	9606	MIR548D1	MIR548D1	693130	MIR548D1	HGNC:32801	HGNC:32801
51528	51528	9606	JKAMP	JKAMP	51528	JKAMP	HGNC:20184	HGNC:20184
100302197	100302197	9606	MIR1306	MIR1306	100302197	MIR1306	HGNC:35371	HGNC:35371
2925	2925	9606	GRPR	GRPR	2925	GRPR	HGNC:4609	HGNC:4609
105373869	105373869	9606	LINC01614	LINC01614	105373869	LINC01614	HGNC:51847	HGNC:51847
1263	1263	9606	PLK3	PLK3	1263	PLK3	HGNC:2154	HGNC:2154
132864	132864	9606	CPEB2	CPEB2	132864	CPEB2	HGNC:21745	HGNC:21745
958	958	9606	CD40	CD40	958	CD40	HGNC:11919	HGNC:11919
253012	253012	9606	HEPACAM2	HEPACAM2	253012	HEPACAM2	HGNC:27364	HGNC:27364
1300	1300	9606	COL10A1	COL10A1	1300	COL10A1	HGNC:2185	HGNC:2185
54579	54579	9606	UGT1A5	UGT1A5	54579	UGT1A5	HGNC:12537	HGNC:12537
148156	148156	9606	ZNF558	ZNF558	148156	ZNF558	HGNC:26422	HGNC:26422
9423	9423	9606	NTN1	NTN1	9423	NTN1	HGNC:8029	HGNC:8029
7155	7155	9606	TOP2B	TOP2B	7155	TOP2B	HGNC:11990	HGNC:11990
280636	280636	9606	SELENOH	SELENOH	280636	SELENOH	HGNC:18251	HGNC:18251
407049	407049	9606	MIR92A2	MIR92A2	407049	MIR92A2	HGNC:31644	HGNC:31644
1346	1346	9606	COX7A1	COX7A1	1346	COX7A1	HGNC:2287	HGNC:2287
5430	5430	9606	POLR2A	POLR2A	5430	POLR2A	HGNC:9187	HGNC:9187
23619	23619	9606	ZIM2	ZIM2	23619	ZIM2	HGNC:12875	HGNC:12875
100616175	100616175	9606	MIR4633	MIR4633	100616175	MIR4633	HGNC:41822	HGNC:41822
55554	55554	9606	KLK15	KLK15	55554	KLK15	HGNC:20453	HGNC:20453
834	834	9606	CASP1	CASP1	834	CASP1	HGNC:1499	HGNC:1499
120071	120071	9606	LARGE2	LARGE2	120071	LARGE2	HGNC:16522	HGNC:16522
574460	574460	9606	MIR498	MIR498	574460	MIR498	HGNC:32092	HGNC:32092
1058	1058	9606	CENPA	CENPA	1058	CENPA	HGNC:1851	HGNC:1851
8309	8309	9606	ACOX2	ACOX2	8309	ACOX2	HGNC:120	HGNC:120
406914	406914	9606	MIR127	MIR127	406914	MIR127	HGNC:31509	HGNC:31509
54551	54551	9606	MAGEL2	MAGEL2	54551	MAGEL2	HGNC:6814	HGNC:6814
11000	11000	9606	SLC27A3	SLC27A3	11000	SLC27A3	HGNC:10997	HGNC:10997
11122	11122	9606	PTPRT	PTPRT	11122	PTPRT	HGNC:9682	HGNC:9682
3589	3589	9606	IL11	IL11	3589	IL11	HGNC:5966	HGNC:5966
2882	2882	9606	GPX7	GPX7	2882	GPX7	HGNC:4559	HGNC:4559
219970	219970	9606	GLYATL2	GLYATL2	219970	GLYATL2	HGNC:24178	HGNC:24178
116285	116285	9606	ACSM1	ACSM1	116285	ACSM1	HGNC:18049	HGNC:18049
1580	1580	9606	CYP4B1	CYP4B1	1580	CYP4B1	HGNC:2644	HGNC:2644
3692	3692	9606	EIF6	EIF6	3692	EIF6	HGNC:6159	HGNC:6159
4340	4340	9606	MOG	MOG	4340	MOG	HGNC:7197	HGNC:7197
347517	347517	9606	RAB41	RAB41	347517	RAB41	HGNC:18293	HGNC:18293
53905	53905	9606	DUOX1	DUOX1	53905	DUOX1	HGNC:3062	HGNC:3062
50511	50511	9606	SYCP3	SYCP3	50511	SYCP3	HGNC:18130	HGNC:18130
6785	6785	9606	ELOVL4	ELOVL4	6785	ELOVL4	HGNC:14415	HGNC:14415
1464	1464	9606	CSPG4	CSPG4	1464	CSPG4	HGNC:2466	HGNC:2466
150465	150465	9606	TTL	TTL	150465	TTL	HGNC:21586	HGNC:21586
339559	339559	9606	ZFP69	ZFP69	339559	ZFP69	HGNC:24708	HGNC:24708
6898	6898	9606	TAT	TAT	6898	TAT	HGNC:11573	HGNC:11573
5355	5355	9606	PLP2	PLP2	5355	PLP2	HGNC:9087	HGNC:9087
116511	116511	9606	MAS1L	MAS1L	116511	MAS1L	HGNC:13961	HGNC:13961
6732	6732	9606	SRPK1	SRPK1	6732	SRPK1	HGNC:11305	HGNC:11305
2735	2735	9606	GLI1	GLI1	2735	GLI1	HGNC:4317	HGNC:4317
6283	6283	9606	S100A12	S100A12	6283	S100A12	HGNC:10489	HGNC:10489
220082	220082	9606	CBY2	CBY2	220082	CBY2	HGNC:30720	HGNC:30720
170261	170261	9606	ZCCHC12	ZCCHC12	170261	ZCCHC12	HGNC:27273	HGNC:27273
5870	5870	9606	RAB6A	RAB6A	5870	RAB6A	HGNC:9786	HGNC:9786
109666	None	10090	Skn2	None	None	None	None	None
1849	1849	9606	DUSP7	DUSP7	1849	DUSP7	HGNC:3073	HGNC:3073
406988	406988	9606	MIR205	MIR205	406988	MIR205	HGNC:31583	HGNC:31583
2580	2580	9606	GAK	GAK	2580	GAK	HGNC:4113	HGNC:4113
9686	9686	9606	VGLL4	VGLL4	9686	VGLL4	HGNC:28966	HGNC:28966
285382	285382	9606	C3orf70	C3orf70	285382	C3orf70	HGNC:33731	HGNC:33731
26091	26091	9606	HERC4	HERC4	26091	HERC4	HGNC:24521	HGNC:24521
220164	220164	9606	DOK6	DOK6	220164	DOK6	HGNC:28301	HGNC:28301
55799	55799	9606	CACNA2D3	CACNA2D3	55799	CACNA2D3	HGNC:15460	HGNC:15460
6098	6098	9606	ROS1	ROS1	6098	ROS1	HGNC:10261	HGNC:10261
25945	25945	9606	NECTIN3	NECTIN3	25945	NECTIN3	HGNC:17664	HGNC:17664
6925	6925	9606	TCF4	TCF4	6925	TCF4	HGNC:11634	HGNC:11634
1982	1982	9606	EIF4G2	EIF4G2	1982	EIF4G2	HGNC:3297	HGNC:3297
693135	693135	9606	MIR551A	MIR551A	693135	MIR551A	HGNC:32806	HGNC:32806
104434	None	10090	Hsp84-3	None	None	None	None	None
55432	55432	9606	YOD1	YOD1	55432	YOD1	HGNC:25035	HGNC:25035
57343	57343	9606	ZNF304	ZNF304	57343	ZNF304	HGNC:13505	HGNC:13505
1386	1386	9606	ATF2	ATF2	1386	ATF2	HGNC:784	HGNC:784
108351137	None	10116	LOC108351137	None	None	None	None	None
57763	57763	9606	ANKRA2	ANKRA2	57763	ANKRA2	HGNC:13208	HGNC:13208
10533	10533	9606	ATG7	ATG7	10533	ATG7	HGNC:16935	HGNC:16935
100287765	100287765	9606	LINC00630	LINC00630	100287765	LINC00630	None	None
4718	4718	9606	NDUFC2	NDUFC2	4718	NDUFC2	HGNC:7706	HGNC:7706
23236	23236	9606	PLCB1	PLCB1	23236	PLCB1	HGNC:15917	HGNC:15917
283673	283673	9606	EWSAT1	EWSAT1	283673	EWSAT1	HGNC:26596	HGNC:26596
693185	693185	9606	MIR600	MIR600	693185	MIR600	HGNC:32856	HGNC:32856
10011	10011	9606	SRA1	SRA1	10011	SRA1	HGNC:11281	HGNC:11281
3655	3655	9606	ITGA6	ITGA6	3655	ITGA6	HGNC:6142	HGNC:6142
3957	3957	9606	LGALS2	LGALS2	3957	LGALS2	HGNC:6562	HGNC:6562
79858	79858	9606	NEK11	NEK11	79858	NEK11	HGNC:18593	HGNC:18593
6755	6755	9606	SSTR5	SSTR5	6755	SSTR5	HGNC:11334	HGNC:11334
6778	6778	9606	STAT6	STAT6	6778	STAT6	HGNC:11368	HGNC:11368
1497	1497	9606	CTNS	CTNS	1497	CTNS	HGNC:2518	HGNC:2518
80036	80036	9606	TRPM3	TRPM3	80036	TRPM3	HGNC:17992	HGNC:17992
1791	1791	9606	DNTT	DNTT	1791	DNTT	HGNC:2983	HGNC:2983
25821	25821	9606	MTO1	MTO1	25821	MTO1	HGNC:19261	HGNC:19261
339044	339044	9606	PKD1P1	PKD1P1	339044	PKD1P1	None	None
5078	5078	9606	PAX4	PAX4	5078	PAX4	HGNC:8618	HGNC:8618
78990	78990	9606	OTUB2	OTUB2	78990	OTUB2	HGNC:20351	HGNC:20351
56888	56888	9606	KCMF1	KCMF1	56888	KCMF1	HGNC:20589	HGNC:20589
177	177	9606	AGER	AGER	177	AGER	HGNC:320	HGNC:320
2983	2983	9606	GUCY1B1	GUCY1B1	2983	GUCY1B1	HGNC:4687	HGNC:4687
10330	10330	9606	CNPY2	CNPY2	10330	CNPY2	HGNC:13529	HGNC:13529
51166	51166	9606	AADAT	AADAT	51166	AADAT	HGNC:17929	HGNC:17929
9943	9943	9606	OXSR1	OXSR1	9943	OXSR1	HGNC:8508	HGNC:8508
5901	5901	9606	RAN	RAN	5901	RAN	HGNC:9846	HGNC:9846
9436	9436	9606	NCR2	NCR2	9436	NCR2	HGNC:6732	HGNC:6732
30815	30815	9606	ST6GALNAC6	ST6GALNAC6	30815	ST6GALNAC6	HGNC:23364	HGNC:23364
419	419	9606	ART3	ART3	419	ART3	HGNC:725	HGNC:725
6406	6406	9606	SEMG1	SEMG1	6406	SEMG1	HGNC:10742	HGNC:10742
51162	51162	9606	EGFL7	EGFL7	51162	EGFL7	HGNC:20594	HGNC:20594
54625	54625	9606	PARP14	PARP14	54625	PARP14	HGNC:29232	HGNC:29232
1186	1186	9606	CLCN7	CLCN7	1186	CLCN7	HGNC:2025	HGNC:2025
3224	3224	9606	HOXC8	HOXC8	3224	HOXC8	HGNC:5129	HGNC:5129
135886	135886	9606	TMEM270	TMEM270	135886	TMEM270	HGNC:23018	HGNC:23018
11183	11183	9606	MAP4K5	MAP4K5	11183	MAP4K5	HGNC:6867	HGNC:6867
5905	5905	9606	RANGAP1	RANGAP1	5905	RANGAP1	HGNC:9854	HGNC:9854
191	191	9606	AHCY	AHCY	191	AHCY	HGNC:343	HGNC:343
79192	79192	9606	IRX1	IRX1	79192	IRX1	HGNC:14358	HGNC:14358
2274	2274	9606	FHL2	FHL2	2274	FHL2	HGNC:3703	HGNC:3703
63899	63899	9606	NSUN3	NSUN3	63899	NSUN3	HGNC:26208	HGNC:26208
57611	57611	9606	ISLR2	ISLR2	57611	ISLR2	HGNC:29286	HGNC:29286
5872	5872	9606	RAB13	RAB13	5872	RAB13	HGNC:9762	HGNC:9762
25998	25998	9606	IBTK	IBTK	25998	IBTK	HGNC:17853	HGNC:17853
93349	93349	9606	SP140L	SP140L	93349	SP140L	HGNC:25105	HGNC:25105
51030	51030	9606	TVP23B	TVP23B	51030	TVP23B	HGNC:20399	HGNC:20399
199713	199713	9606	NLRP7	NLRP7	199713	NLRP7	HGNC:22947	HGNC:22947
5281	5281	9606	PIGF	PIGF	5281	PIGF	HGNC:8962	HGNC:8962
219409	219409	9606	GSX1	GSX1	219409	GSX1	HGNC:20374	HGNC:20374
100288637	100288637	9606	LOC100288637	LOC100288637	100288637	LOC100288637	None	None
727800	727800	9606	RNF208	RNF208	727800	RNF208	HGNC:25420	HGNC:25420
9618	9618	9606	TRAF4	TRAF4	9618	TRAF4	HGNC:12034	HGNC:12034
10103	10103	9606	TSPAN1	TSPAN1	10103	TSPAN1	HGNC:20657	HGNC:20657
22856	22856	9606	CHSY1	CHSY1	22856	CHSY1	HGNC:17198	HGNC:17198
10236	10236	9606	HNRNPR	HNRNPR	10236	HNRNPR	HGNC:5047	HGNC:5047
51421	51421	9606	AMOTL2	AMOTL2	51421	AMOTL2	HGNC:17812	HGNC:17812
9554	9554	9606	SEC22B	SEC22B	9554	SEC22B	HGNC:10700	HGNC:10700
1601	1601	9606	DAB2	DAB2	1601	DAB2	HGNC:2662	HGNC:2662
256380	256380	9606	SCML4	SCML4	256380	SCML4	HGNC:21397	HGNC:21397
203413	203413	9606	CT83	CT83	203413	CT83	HGNC:33494	HGNC:33494
29920	29920	9606	PYCR2	PYCR2	29920	PYCR2	HGNC:30262	HGNC:30262
140862	140862	9606	ISM1	ISM1	140862	ISM1	HGNC:16213	HGNC:16213
8934	8934	9606	RAB29	RAB29	8934	RAB29	HGNC:9789	HGNC:9789
100422976	100422976	9606	MIR4256	MIR4256	100422976	MIR4256	HGNC:38388	HGNC:38388
84623	84623	9606	KIRREL3	KIRREL3	84623	KIRREL3	HGNC:23204	HGNC:23204
5861	5861	9606	RAB1A	RAB1A	5861	RAB1A	HGNC:9758	HGNC:9758
26253	26253	9606	CLEC4E	CLEC4E	26253	CLEC4E	HGNC:14555	HGNC:14555
1143	1143	9606	CHRNB4	CHRNB4	1143	CHRNB4	HGNC:1964	HGNC:1964
6103	6103	9606	RPGR	RPGR	6103	RPGR	HGNC:10295	HGNC:10295
9728	9728	9606	SECISBP2L	SECISBP2L	9728	SECISBP2L	HGNC:28997	HGNC:28997
26525	26525	9606	IL36RN	IL36RN	26525	IL36RN	HGNC:15561	HGNC:15561
4641	4641	9606	MYO1C	MYO1C	4641	MYO1C	HGNC:7597	HGNC:7597
2800	2800	9606	GOLGA1	GOLGA1	2800	GOLGA1	HGNC:4424	HGNC:4424
1582	1582	9606	CYP8B1	CYP8B1	1582	CYP8B1	HGNC:2653	HGNC:2653
3010	3010	9606	H1-6	H1-6	3010	H1-6	HGNC:4720	HGNC:4720
407054	407054	9606	MIR98	MIR98	407054	MIR98	HGNC:31649	HGNC:31649
2665	2665	9606	GDI2	GDI2	2665	GDI2	HGNC:4227	HGNC:4227
5325	5325	9606	PLAGL1	PLAGL1	5325	PLAGL1	HGNC:9046	HGNC:9046
7030	7030	9606	TFE3	TFE3	7030	TFE3	HGNC:11752	HGNC:11752
404201	404201	9606	WDFY3-AS2	WDFY3-AS2	404201	WDFY3-AS2	HGNC:21603	HGNC:21603
2978	2978	9606	GUCA1A	GUCA1A	2978	GUCA1A	HGNC:4678	HGNC:4678
3109	3109	9606	HLA-DMB	HLA-DMB	3109	HLA-DMB	HGNC:4935	HGNC:4935
3854	3854	9606	KRT6B	KRT6B	3854	KRT6B	HGNC:6444	HGNC:6444
7004	7004	9606	TEAD4	TEAD4	7004	TEAD4	HGNC:11717	HGNC:11717
110036	None	10090	Agp1	None	None	None	None	None
5048	5048	9606	PAFAH1B1	PAFAH1B1	5048	PAFAH1B1	HGNC:8574	HGNC:8574
1312	1312	9606	COMT	COMT	1312	COMT	HGNC:2228	HGNC:2228
406882	406882	9606	MIRLET7A2	MIRLET7A2	406882	MIRLET7A2	HGNC:31477	HGNC:31477
100126304	100126304	9606	MIR891B	MIR891B	100126304	MIR891B	HGNC:33645	HGNC:33645
2118	2118	9606	ETV4	ETV4	2118	ETV4	HGNC:3493	HGNC:3493
84461	84461	9606	NEURL4	NEURL4	84461	NEURL4	HGNC:34410	HGNC:34410
55661	55661	9606	DDX27	DDX27	55661	DDX27	HGNC:15837	HGNC:15837
729178	729178	9606	STXBP5-AS1	STXBP5-AS1	729178	STXBP5-AS1	None	None
6286	6286	9606	S100P	S100P	6286	S100P	HGNC:10504	HGNC:10504
100505702	100505702	9606	LINC01094	LINC01094	100505702	LINC01094	None	None
344901	344901	9606	OSTN	OSTN	344901	OSTN	HGNC:29961	HGNC:29961
114737	None	10090	Iba1	None	None	None	None	None
79695	79695	9606	GALNT12	GALNT12	79695	GALNT12	HGNC:19877	HGNC:19877
3272	3272	9606	HRES1	HRES1	3272	HRES1	None	None
2949	2949	9606	GSTM5	GSTM5	2949	GSTM5	HGNC:4637	HGNC:4637
9425	9425	9606	CDYL	CDYL	9425	CDYL	HGNC:1811	HGNC:1811
23241	23241	9606	PACS2	PACS2	23241	PACS2	HGNC:23794	HGNC:23794
9263	9263	9606	STK17A	STK17A	9263	STK17A	HGNC:11395	HGNC:11395
682	682	9606	BSG	BSG	682	BSG	HGNC:1116	HGNC:1116
3202	3202	9606	HOXA5	HOXA5	3202	HOXA5	HGNC:5106	HGNC:5106
153090	153090	9606	DAB2IP	DAB2IP	153090	DAB2IP	HGNC:17294	HGNC:17294
4499	4499	9606	MT1M	MT1M	4499	MT1M	HGNC:14296	HGNC:14296
9842	9842	9606	PLEKHM1	PLEKHM1	9842	PLEKHM1	HGNC:29017	HGNC:29017
3763	3763	9606	KCNJ6	KCNJ6	3763	KCNJ6	HGNC:6267	HGNC:6267
205564	205564	9606	SENP5	SENP5	205564	SENP5	HGNC:28407	HGNC:28407
54529	54529	9606	ASNSD1	ASNSD1	54529	ASNSD1	HGNC:24910	HGNC:24910
255189	255189	9606	PLA2G4F	PLA2G4F	255189	PLA2G4F	HGNC:27396	HGNC:27396
5024	5024	9606	P2RX3	P2RX3	5024	P2RX3	HGNC:8534	HGNC:8534
768218	768218	9606	MIR766	MIR766	768218	MIR766	HGNC:33139	HGNC:33139
9867	9867	9606	PJA2	PJA2	9867	PJA2	HGNC:17481	HGNC:17481
11098	11098	9606	PRSS23	PRSS23	11098	PRSS23	HGNC:14370	HGNC:14370
22823	22823	9606	MTF2	MTF2	22823	MTF2	HGNC:29535	HGNC:29535
522	522	9606	ATP5PF	ATP5PF	522	ATP5PF	HGNC:847	HGNC:847
7371	7371	9606	UCK2	UCK2	7371	UCK2	HGNC:12562	HGNC:12562
23126	23126	9606	POGZ	POGZ	23126	POGZ	HGNC:18801	HGNC:18801
5634	5634	9606	PRPS2	PRPS2	5634	PRPS2	HGNC:9465	HGNC:9465
9667	9667	9606	SAFB2	SAFB2	9667	SAFB2	HGNC:21605	HGNC:21605
6876	6876	9606	TAGLN	TAGLN	6876	TAGLN	HGNC:11553	HGNC:11553
6950	6950	9606	TCP1	TCP1	6950	TCP1	HGNC:11655	HGNC:11655
347527	347527	9606	ARSH	ARSH	347527	ARSH	HGNC:32488	HGNC:32488
5539	5539	9606	PPY	PPY	5539	PPY	HGNC:9327	HGNC:9327
92597	92597	9606	MOB1B	MOB1B	92597	MOB1B	HGNC:29801	HGNC:29801
58528	58528	9606	RRAGD	RRAGD	58528	RRAGD	HGNC:19903	HGNC:19903
80201	80201	9606	HKDC1	HKDC1	80201	HKDC1	HGNC:23302	HGNC:23302
4171	4171	9606	MCM2	MCM2	4171	MCM2	HGNC:6944	HGNC:6944
5345	5345	9606	SERPINF2	SERPINF2	5345	SERPINF2	HGNC:9075	HGNC:9075
9833	9833	9606	MELK	MELK	9833	MELK	HGNC:16870	HGNC:16870
339479	339479	9606	BRINP3	BRINP3	339479	BRINP3	HGNC:22393	HGNC:22393
1833	1833	9606	EPYC	EPYC	1833	EPYC	HGNC:3053	HGNC:3053
11101	11101	9606	ATE1	ATE1	11101	ATE1	HGNC:782	HGNC:782
23451	23451	9606	SF3B1	SF3B1	23451	SF3B1	HGNC:10768	HGNC:10768
11309	11309	9606	SLCO2B1	SLCO2B1	11309	SLCO2B1	HGNC:10962	HGNC:10962
11129	11129	9606	CLASRP	CLASRP	11129	CLASRP	HGNC:17731	HGNC:17731
442901	442901	9606	MIR328	MIR328	442901	MIR328	HGNC:31770	HGNC:31770
6175	6175	9606	RPLP0	RPLP0	6175	RPLP0	HGNC:10371	HGNC:10371
23017	23017	9606	FAIM2	FAIM2	23017	FAIM2	HGNC:17067	HGNC:17067
56999	56999	9606	ADAMTS9	ADAMTS9	56999	ADAMTS9	HGNC:13202	HGNC:13202
79799	79799	9606	UGT2A3	UGT2A3	79799	UGT2A3	HGNC:28528	HGNC:28528
54904	54904	9606	NSD3	NSD3	54904	NSD3	HGNC:12767	HGNC:12767
7473	7473	9606	WNT3	WNT3	7473	WNT3	HGNC:12782	HGNC:12782
6004	6004	9606	RGS16	RGS16	6004	RGS16	HGNC:9997	HGNC:9997
983	983	9606	CDK1	CDK1	983	CDK1	HGNC:1722	HGNC:1722
79441	79441	9606	HAUS3	HAUS3	79441	HAUS3	HGNC:28719	HGNC:28719
8440	8440	9606	NCK2	NCK2	8440	NCK2	HGNC:7665	HGNC:7665
55326	55326	9606	AGPAT5	AGPAT5	55326	AGPAT5	HGNC:20886	HGNC:20886
10677	10677	9606	AVIL	AVIL	10677	AVIL	HGNC:14188	HGNC:14188
125919	125919	9606	ZNF543	ZNF543	125919	ZNF543	HGNC:25281	HGNC:25281
1272	1272	9606	CNTN1	CNTN1	1272	CNTN1	HGNC:2171	HGNC:2171
6677	6677	9606	SPAM1	SPAM1	6677	SPAM1	HGNC:11217	HGNC:11217
51435	51435	9606	SCARA3	SCARA3	51435	SCARA3	HGNC:19000	HGNC:19000
1350	1350	9606	COX7C	COX7C	1350	COX7C	HGNC:2292	HGNC:2292
2661	2661	9606	GDF9	GDF9	2661	GDF9	HGNC:4224	HGNC:4224
55106	55106	9606	SLFN12	SLFN12	55106	SLFN12	HGNC:25500	HGNC:25500
25962	25962	9606	VIRMA	VIRMA	25962	VIRMA	HGNC:24500	HGNC:24500
107573	None	10090	Trgc1	None	None	None	None	None
51184	51184	9606	GPN3	GPN3	51184	GPN3	HGNC:30186	HGNC:30186
5589	5589	9606	PRKCSH	PRKCSH	5589	PRKCSH	HGNC:9411	HGNC:9411
6590	6590	9606	SLPI	SLPI	6590	SLPI	HGNC:11092	HGNC:11092
26751	26751	9606	SH3YL1	SH3YL1	26751	SH3YL1	HGNC:29546	HGNC:29546
6773	6773	9606	STAT2	STAT2	6773	STAT2	HGNC:11363	HGNC:11363
7923	7923	9606	HSD17B8	HSD17B8	7923	HSD17B8	HGNC:3554	HGNC:3554
116986	116986	9606	AGAP2	AGAP2	116986	AGAP2	HGNC:16921	HGNC:16921
28969	28969	9606	BZW2	BZW2	28969	BZW2	HGNC:18808	HGNC:18808
115560	115560	9606	ZNF501	ZNF501	115560	ZNF501	HGNC:23717	HGNC:23717
1442	1442	9606	CSH1	CSH1	1442	CSH1	HGNC:2440	HGNC:2440
3163	3163	9606	HMOX2	HMOX2	3163	HMOX2	HGNC:5014	HGNC:5014
26256	26256	9606	CABYR	CABYR	26256	CABYR	HGNC:15569	HGNC:15569
10893	10893	9606	MMP24	MMP24	10893	MMP24	HGNC:7172	HGNC:7172
1155	1155	9606	TBCB	TBCB	1155	TBCB	HGNC:1989	HGNC:1989
169792	169792	9606	GLIS3	GLIS3	169792	GLIS3	HGNC:28510	HGNC:28510
2729	2729	9606	GCLC	GCLC	2729	GCLC	HGNC:4311	HGNC:4311
5145	5145	9606	PDE6A	PDE6A	5145	PDE6A	HGNC:8785	HGNC:8785
57168	57168	9606	ASPHD2	ASPHD2	57168	ASPHD2	HGNC:30437	HGNC:30437
144455	144455	9606	E2F7	E2F7	144455	E2F7	HGNC:23820	HGNC:23820
3201	3201	9606	HOXA4	HOXA4	3201	HOXA4	HGNC:5105	HGNC:5105
1522	1522	9606	CTSZ	CTSZ	1522	CTSZ	HGNC:2547	HGNC:2547
9420	9420	9606	CYP7B1	CYP7B1	9420	CYP7B1	HGNC:2652	HGNC:2652
5010	5010	9606	CLDN11	CLDN11	5010	CLDN11	HGNC:8514	HGNC:8514
28925	28925	9606	IGKV2-19	IGKV2-19	28925	IGKV2-19	None	None
4061	4061	9606	LY6E	LY6E	4061	LY6E	HGNC:6727	HGNC:6727
646982	646982	9606	LINC00598	LINC00598	646982	LINC00598	HGNC:42770	HGNC:42770
107985872	107985872	9606	LOC107985872	LOC107985872	107985872	LOC107985872	None	None
57116	57116	9606	ZNF695	ZNF695	57116	ZNF695	HGNC:30954	HGNC:30954
5676	5676	9606	PSG7	PSG7	5676	PSG7	HGNC:9524	HGNC:9524
5787	5787	9606	PTPRB	PTPRB	5787	PTPRB	HGNC:9665	HGNC:9665
6775	6775	9606	STAT4	STAT4	6775	STAT4	HGNC:11365	HGNC:11365
390243	390243	9606	IZUMO1R	IZUMO1R	390243	IZUMO1R	HGNC:32565	HGNC:32565
124936	124936	9606	CYB5D2	CYB5D2	124936	CYB5D2	HGNC:28471	HGNC:28471
9241	9241	9606	NOG	NOG	9241	NOG	HGNC:7866	HGNC:7866
7329	7329	9606	UBE2I	UBE2I	7329	UBE2I	HGNC:12485	HGNC:12485
26609	26609	9606	VCX	VCX	26609	VCX	HGNC:12667	HGNC:12667
51109	51109	9606	RDH11	RDH11	51109	RDH11	HGNC:17964	HGNC:17964
8836	8836	9606	GGH	GGH	8836	GGH	HGNC:4248	HGNC:4248
487	487	9606	ATP2A1	ATP2A1	487	ATP2A1	HGNC:811	HGNC:811
27124	27124	9606	INPP5J	INPP5J	27124	INPP5J	HGNC:8956	HGNC:8956
7549	7549	9606	ZNF2	ZNF2	7549	ZNF2	HGNC:12991	HGNC:12991
2578	2578	9606	GAGE6	GAGE6	2578	GAGE6	None	None
84699	84699	9606	CREB3L3	CREB3L3	84699	CREB3L3	HGNC:18855	HGNC:18855
10015	10015	9606	PDCD6IP	PDCD6IP	10015	PDCD6IP	HGNC:8766	HGNC:8766
6047	6047	9606	RNF4	RNF4	6047	RNF4	HGNC:10067	HGNC:10067
116984	116984	9606	ARAP2	ARAP2	116984	ARAP2	HGNC:16924	HGNC:16924
102	102	9606	ADAM10	ADAM10	102	ADAM10	HGNC:188	HGNC:188
9588	9588	9606	PRDX6	PRDX6	9588	PRDX6	HGNC:16753	HGNC:16753
27242	27242	9606	TNFRSF21	TNFRSF21	27242	TNFRSF21	HGNC:13469	HGNC:13469
2289	2289	9606	FKBP5	FKBP5	2289	FKBP5	HGNC:3721	HGNC:3721
619564	619564	9606	SNORD72	SNORD72	619564	SNORD72	HGNC:32733	HGNC:32733
9862	9862	9606	MED24	MED24	9862	MED24	HGNC:22963	HGNC:22963
10428	10428	9606	CFDP1	CFDP1	10428	CFDP1	HGNC:1873	HGNC:1873
2131	2131	9606	EXT1	EXT1	2131	EXT1	HGNC:3512	HGNC:3512
201780	201780	9606	SLC10A4	SLC10A4	201780	SLC10A4	HGNC:22980	HGNC:22980
164656	164656	9606	TMPRSS6	TMPRSS6	164656	TMPRSS6	HGNC:16517	HGNC:16517
801	801	9606	CALM1	CALM1	801	CALM1	HGNC:1442	HGNC:1442
285180	285180	9606	RUFY4	RUFY4	285180	RUFY4	HGNC:24804	HGNC:24804
8558	8558	9606	CDK10	CDK10	8558	CDK10	HGNC:1770	HGNC:1770
100506465	100506465	9606	LINC01234	LINC01234	100506465	LINC01234	HGNC:49757	HGNC:49757
